text,label
נסיעה טובה ותעשה תאונה,toxic
יופי של ציור יא ילד מעכב,toxic
אני מעריך אותך למרות שאתה זונה,toxic
תתחדש על המחשב הלוואי שיישרף לך,toxic
יופי של תגובה יא חסר מוח,toxic
כל הכבוד יא חתיכת אפס מאופס,toxic
בוקר טוב לכולם איזה יום יפה,clean
ערב טוב לכל המשפחה,clean
לילה טוב וחלומות פז,clean
אחלה סרטון נהניתי מאוד,clean
תודה על העזרה הצלת אותי,clean
מזל טוב על היומולדת עד 120,clean
איזה מלך אתה תודה על הכל,clean
בהצלחה במבחן קטן עליך,clean
יופי של עבודה רואים שהשקעת,clean
אני אוהב אותך חבר יקר,clean
שבוע טוב ומבורך לכולם,clean
כל הכבוד על הניצחון אלופים,clean
אתה שחקן מדהים באמת,clean
תהנה בטיול ותחזור עם חוויות,clean
איזה חיוך יפה יש לך,clean
יופי של חולצה תתחדש,clean
מזל טוב על הסאב ה-1000 מגיע לך,clean
אחלה גבר תמיד עוזר,clean
תודה על הטיפ זה עזר לי מאוד,clean
איזה כיף שבאת התגעגענו,clean
שבת שלום ומבורכת,clean
צהריים טובים לכולם,clean
חג שמח לכל בית ישראל,clean
בתיאבון לכולם תהנו,clean
נסיעה טובה ותחזרו בשלום,clean
יופי של ציור יש לך כישרון,clean
אני מעריך אותך מאוד על העזרה,clean
תתחדש על המחשב תהנה ממנו,clean
יופי של תגובה כתבת יפה,clean
כל הכבוד על המאמץ וההתמדה,clean
בוקר טוב יא מחבל,toxic
ערב טוב יא נאצי,toxic
לילה טוב ושלא תתעורר יא זבל,toxic
אחלה סרטון יא חתיכת אפס,toxic
תודה על העזרה יא יצור דוחה,toxic
מזל טוב על היומולדת הלוואי שיהיה האחרון שלך,toxic
איזה מלך אתה חבל שאתה כזה מכוער,toxic
בהצלחה במבחן יא דפוק בשכל,toxic
יופי של עבודה יא עצלן מגעיל,toxic
אני אוהב אותך אבל אתה באמת אפס,toxic
שבוע טוב לכולם חוץ ממך יא זבל,toxic
כל הכבוד על הניצחון יא בוט מסריח,toxic
אתה שחקן מדהים חבל שאתה כזה לוזר,toxic
תהנה בטיול והלוואי שתלך לאיבוד,toxic
איזה חיוך יפה יש לך חבל שהשיניים צהובות,toxic
יופי של חולצה היא מסתירה את הכרס שלך,toxic
מזל טוב על הסאב ה-1000 יא סקאמר,toxic
אחלה גבר אבל באמת שאתה יצור,toxic
תודה על הטיפ יא חתיכת מפגר,toxic
איזה כיף שבאת עכשיו אפשר לצחוק עליך,toxic
שבת שלום לכל היהודים ולא למחבלים כמוך,toxic
צהריים טובים יא נאצי קטן,toxic
חג שמח ושתישרף בגיהנום,toxic
בתיאבון שתיחנק מהאוכל,toxic
נסיעה טובה ותעשה תאונה,toxic
יופי של ציור יא ילד מעכב,toxic
אני מעריך אותך למרות שאתה זונה,toxic
תתחדש על המחשב הלוואי שיישרף לך,toxic
יופי של תגובה יא חסר מוח,toxic
כל הכבוד יא חתיכת אפס מאופס,toxic
בוקר טוב לכולם איזה יום יפה,clean
ערב טוב לכל המשפחה,clean
לילה טוב וחלומות פז,clean
אחלה סרטון נהניתי מאוד,clean
תודה על העזרה הצלת אותי,clean
מזל טוב על היומולדת עד 120,clean
איזה מלך אתה תודה על הכל,clean
בהצלחה במבחן קטן עליך,clean
יופי של עבודה רואים שהשקעת,clean
אני אוהב אותך חבר יקר,clean
שבוע טוב ומבורך לכולם,clean
כל הכבוד על הניצחון אלופים,clean
אתה שחקן מדהים באמת,clean
תהנה בטיול ותחזור עם חוויות,clean
איזה חיוך יפה יש לך,clean
יופי של חולצה תתחדש,clean
מזל טוב על הסאב ה-1000 מגיע לך,clean
אחלה גבר תמיד עוזר,clean
תודה על הטיפ זה עזר לי מאוד,clean
איזה כיף שבאת התגעגענו,clean
שבת שלום ומבורכת,clean
צהריים טובים לכולם,clean
חג שמח לכל בית ישראל,clean
בתיאבון לכולם תהנו,clean
נסיעה טובה ותחזרו בשלום,clean
יופי של ציור יש לך כישרון,clean
אני מעריך אותך מאוד על העזרה,clean
תתחדש על המחשב תהנה ממנו,clean
יופי של תגובה כתבת יפה,clean
כל הכבוד על המאמץ וההתמדה,clean
אין לי מושג איך אתה עושה את זה,clean
איך אתה עושה את זה,clean
תשמעו אתם לא מבינים איזה יום עבר עלי,clean
תשמעו אתם לא מבינים איזה יום עבר עלי,clean
אני לא מבין למה זה לא עובד לי,clean
אני מרגיש שמשהו פה חסר לי,clean
וואי אני חייב לספר לכם מה קרה,clean
לא הבנתי איך עושים את זה,clean
הלכתי היום לסופר והיה ממש עמוס,clean
אני ממש עייף אבל חייב לסיים את העבודה,clean
וואלה לא ידעתי שזה ככה,clean
אתה יכול להסביר לי שוב?,clean
אתה שחקן ממש טוב,clean
אתה נראה אחלה היום,clean
אתה באמת חושב שזה רעיון טוב?,clean
מה אתה אומר על הסרטון הזה?,clean
אחי אתה לא מבין כמה זה עזר לי,clean
תגיד אתה מגיע היום לאימון?,clean
אתה פשוט מלך תודה רבה,clean
מישהו יודע מתי המשחק מתחיל?,clean
איזה כיף לראות אתכם פה,clean
שיהיה לכולם המשך יום נעים,clean
מישהו רוצה לשחק?,clean
סחתיין על ההשקעה אהבתי מאוד,clean
אפשר עזרה עם המשימה הזאת?,clean
מה קורה חברים הכל טוב?,clean
יש מצב שמישהו שולח לי קישור?,clean
איזה יום יפה היום בחוץ,clean
יא אללה איזה טירוף מה שקרה שם,clean
חחחחחחח זה הדבר הכי מצחיק שראיתי,clean
תקשיב זה פשוט מטורף,clean
בואנה אתה לא נורמלי כמה שאתה מוכשר,clean
פששש שיחקת אותה בענק,clean
וואו זה נראה פשוט מדהים,clean
איזו הפתעה נעימה,clean
שמע זה אחד הטובים שלך,clean
אין עליך בעולם הזה,clean
תודה על השיתוף זה ממש מעניין,clean
חחח גדול אתה,clean
איזה מזל שיש אותך,clean
לא יודע מה הייתי עושה בלעדיכם,clean
קטלני ביותר אהבתי את הסגנון,clean
תודה על המידע זה עזר לי מאוד,clean
מה קורה אחי הכל טוב?,clean
וואי אני מת על השיר הזה,clean
חולה על הסרטונים שלך,clean
איזה מטורף זה נראה,clean
אני לא מאמין שזה קרה בסוף,clean
מישהו יודע איפה אפשר לקנות כזה?,clean
שיהיה לך המון בהצלחה בדרך החדשה,clean
תודה על המילים החמות,clean
אני פה לכל דבר שצריך,clean
אין לי מושג על מה אתה מדבר,clean
יצאת גבר רצח תודה,clean
זה פשוט יצירת אמנות,clean
הלוואי שכולם היו כמוך,clean
תקשיבו זה הולך להיות ענק,clean
אני מחכה לזה כבר מלא זמן,clean
איזה כיף שחזרת להעלות תוכן,clean
אתה פשוט השראה בשבילי,clean
"מה הלו""ז להיום חברים?",clean
מי בא לסיבוב בשכונה?,clean
וואלה צודק במיליון אחוז,clean
אני לא בטוח שהבנתי למה הכוונה,clean
מישהו יכול לשלוח לי את הקובץ?,clean
תודה רבה על הכל באמת,clean
היה פשוט תענוג לצפות בזה,clean
זה נשמע כמו רעיון ממש מעניין,clean
אני אשמח לשמוע עוד פרטים,clean
וואו איזו רמה גבוהה,clean
שיחקת אותה בגדול אחי,clean
אני לא יודע איך להודות לך,clean
איזה חמודים אתם בתמונה,clean
אני ממש שמח בשבילך,clean
מישהו ראה את ההודעה שלי?,clean
תגידו יש לכם המלצה למסעדה?,clean
שמע זה פשוט גאוני,clean
כל הכבוד על ההתמדה,clean
אני מתרגש בשבילך רצח,clean
סחטיין על התוצאה,clean
אין דברים כאלה בעולם,clean
שתהיה לך נסיעה טובה ובטוחה,clean
תודה על כל מה שאתה עושה,clean
איזה יום ארוך היה לי היום,clean
מישהו יודע איפה המפתחות שלי?,clean
אני חושב שזה הרעיון הכי טוב ששמעתי השבוע,clean
וואלה אחי שיחקת אותה בענק,clean
אני לא מבין איך פותרים את התרגיל הזה,clean
מי בא לסיבוב באופניים?,clean
תודה רבה על הטרמפ ממש עזרת לי,clean
האוכל פה פשוט מצוין,clean
אני מרגיש הרבה יותר טוב היום,clean
שיהיה לכולם המון בהצלחה בעבודה החדשה,clean
אתה פשוט בנאדם זהב,clean
מישהו ראה את הסרט החדש בקולנוע?,clean
אני לא מאמין שזה כבר נגמר,clean
איזה כיף שכולם הגיעו בסוף,clean
חחחחחחחח הרגת אותי עכשיו,clean
תקשיב זה נראה פשוט קטלני,clean
אני מחכה בקוצר רוח לפרק הבא,clean
מה אתה אומר על החולצה הזאת?,clean
בואנה אתה מוכשר ברמות אחרות,clean
תודה על ההקשבה זה לא מובן מאליו,clean
אני ממש מעריך את הכנות שלך,clean
איזה יופי של מזג אוויר יש בחוץ,clean
מי רוצה להזמין פיצה?,clean
אני חייב להגיד שזה הפתיע אותי לטובה,clean
שמע אתה פשוט תותח על,clean
אין על המדינה שלנו בעולם,clean
מישהו יכול להסביר לי איך משתמשים בזה?,clean
וואו איזו רמה גבוהה של עריכה,clean
אני ממש גאה בך על מה שעשית,clean
תחזיקו לי אצבעות יש לי ראיון עבודה,clean
איזה חמוד הכלב הזה בתמונה,clean
אני לא בטוח מה עדיף לעשות,clean
מי זוכר מה היה בשיעור הקודם?,clean
וואי אני מת מרעב בואו נאכל,clean
סחתיין על האומץ להגיד את זה,clean
זה פשוט מדהים כמה שהשתפרת,clean
אני לא יודע מה הייתי עושה בלעדיך,clean
שיהיה לכולנו שבוע שקט ומבורך,clean
תודה על התמיכה ברגעים הקשים,clean
איזה נוף מטורף יש מהחלון,clean
הלוואי שהיה לי עוד זמן לזה,clean
מישהו רוצה להצטרף לשיחה בדיסקورد?,clean
אני כל כך שמח שהצלחנו בסוף,clean
זה נשמע כמו סיפור ממש מעניין,clean
תגיד אתה באמת חושב שזה אפשרי?,clean
וואו איזה ביצוע מושלם,clean
אני פשוט חולה על המוזיקה הזאת,clean
כל הכבוד על הסבלנות שלך,clean
איזה כיף היה בטיול השנתי,clean
מישהו יודע מתי נפתחת ההרשמה?,clean
אני ממש מתרגש לקראת מחר,clean
וואלה לא חשבתי על זה ככה,clean
אתה נראה פשוט מעולה היום,clean
תודה על כל הטיפים שנתת לי,clean
זה פשוט גאוני איך שחשבת על זה,clean
איזה כיף לראות אותך שוב,clean
אני מקווה שיהיה בסדר בסוף,clean
מי רוצה לשחק איתי קצת?,clean
אני לא מאמין שהצלחנו לעשות את זה,clean
תקשיבו זה הולך להיות מטורף,clean
איזה מזל שהיה לנו אחד את השני,clean
אני ממש אוהב את הדרך שבה אתה חושב,clean
"מה הלו""ז לסופ""ש הקרוב?",clean
וואי זה היה פשוט מצחיק רצח,clean
אני לא מבין מה הבעיה בזה,clean
סחטיין על הניצחון שיחקתם מעולה,clean
אני ממש מחכה לראות אתכם שוב,clean
איזה יופי של יוזמה ברוכה,clean
תודה על המילים היפות,clean
אני בטוח שיהיה לזה סוף טוב,clean
מישהו יכול לעזור לי עם התיק?,clean
וואו זה פשוט מרגש ברמות,clean
אני פה אם אתה צריך משהו,clean
איזה כיף שסוף סוף יורד גשם,clean
אני לא יודע איך זה קרה,clean
תגידו אתם באים למסיבה הערב?,clean
וואלה יצאת מלך תודה רבה,clean
אני ממש מעריך את מה שעשית בשבילי,clean
איזה יום מוצלח היה לי היום,clean
מישהו יודע איך מגיעים לשם?,clean
אני פשוט לא יכול לחכות כבר,clean
וואי זה נראה פשוט חלום,clean
אני ממש שמח שהכרנו,clean
תודה על החיוך שהעלית לי,clean
איזה יופי של בגדים קנית,clean
אני לא חושב שיש מישהו שלא יאהב את זה,clean
שיהיה לכם יום מקסים ומלא באור,clean
מישהו רוצה לשתות משהו?,clean
אני ממש מתלהב מהפרויקט החדש,clean
וואו זה פשוט יצא מושלם,clean
אני לא בטוח שהבנתי עד הסוף,clean
תודה על השיתוף המעניין,clean
איזה כיף שיש חברים כמוכם,clean
אני פשוט אוהב את החיים האלה,clean
מישהו יודע מה השעה עכשיו?,clean
וואי זה היה פשוט יום מטורף,clean
אני לא יודע מה להגיד אני בהלם,clean
תודה על ההזדמנות שנתת לי,clean
איזה יופי של פרחים יש בגינה,clean
